slot_id,zone,aisle_id,shelf_level,temp_zone,max_weight_kg,aisle_width_m
F11-E-02,F,F11,E,Ambient,25,2.0
F11-E-03,F,F11,E,Ambient,25,2.0
F11-E-04,F,F11,E,Ambient,25,2.0
F11-E-05,F,F11,E,Ambient,25,2.0
F11-E-06,F,F11,E,Ambient,25,2.0
F11-E-07,F,F11,E,Ambient,25,2.0
F11-E-08,F,F11,E,Ambient,25,2.0
F11-E-09,F,F11,E,Ambient,25,2.0
F11-E-10,F,F11,E,Ambient,25,2.0
F11-E-11,F,F11,E,Ambient,25,2.0
F11-E-12,F,F11,E,Ambient,25,2.0
F11-E-13,F,F11,E,Ambient,25,2.0
F11-E-14,F,F11,E,Ambient,25,2.0
F11-E-15,F,F11,E,Ambient,25,2.0
F11-E-16,F,F11,E,Ambient,25,2.0
F11-E-17,F,F11,E,Ambient,25,2.0
F11-E-18,F,F11,E,Ambient,25,2.0
F11-E-19,F,F11,E,Ambient,25,2.0
F11-E-20,F,F11,E,Ambient,25,2.0
F11-F-01,F,F11,F,Ambient,25,2.0
F11-F-02,F,F11,F,Ambient,25,2.0
F11-F-03,F,F11,F,Ambient,25,2.0
F11-F-04,F,F11,F,Ambient,25,2.0
F11-F-05,F,F11,F,Ambient,25,2.0
F11-F-06,F,F11,F,Ambient,25,2.0
F11-F-07,F,F11,F,Ambient,25,2.0
F11-F-08,F,F11,F,Ambient,25,2.0
F11-F-09,F,F11,F,Ambient,25,2.0
F11-F-10,F,F11,F,Ambient,25,2.0
F11-F-11,F,F11,F,Ambient,25,2.0
F11-F-12,F,F11,F,Ambient,25,2.0
F11-F-13,F,F11,F,Ambient,25,2.0
F11-F-14,F,F11,F,Ambient,25,2.0
F11-F-15,F,F11,F,Ambient,25,2.0
F11-F-16,F,F11,F,Ambient,25,2.0
F11-F-17,F,F11,F,Ambient,25,2.0
F11-F-18,F,F11,F,Ambient,25,2.0
F11-F-19,F,F11,F,Ambient,25,2.0
F11-F-20,F,F11,F,Ambient,25,2.0
F12-A-01,F,F12,A,Ambient,150,2.0
F12-A-02,F,F12,A,Ambient,150,2.0
F12-A-03,F,F12,A,Ambient,150,2.0
F12-A-04,F,F12,A,Ambient,150,2.0
F12-A-05,F,F12,A,Ambient,150,2.0
F12-A-06,F,F12,A,Ambient,150,2.0
F12-A-07,F,F12,A,Ambient,150,2.0
F12-A-08,F,F12,A,Ambient,150,2.0
F12-A-09,F,F12,A,Ambient,150,2.0
F12-A-10,F,F12,A,Ambient,150,2.0
F12-A-11,F,F12,A,Ambient,150,2.0
F12-A-12,F,F12,A,Ambient,150,2.0
F12-A-13,F,F12,A,Ambient,150,2.0
F12-A-14,F,F12,A,Ambient,150,2.0
F12-A-15,F,F12,A,Ambient,150,2.0
F12-A-16,F,F12,A,Ambient,150,2.0
F12-A-17,F,F12,A,Ambient,150,2.0
F12-A-18,F,F12,A,Ambient,150,2.0
F12-A-19,F,F12,A,Ambient,150,2.0
F12-A-20,F,F12,A,Ambient,150,2.0
F12-B-01,F,F12,B,Ambient,150,2.0
F12-B-02,F,F12,B,Ambient,150,2.0
F12-B-03,F,F12,B,Ambient,150,2.0
F12-B-04,F,F12,B,Ambient,150,2.0
F12-B-05,F,F12,B,Ambient,150,2.0
F12-B-06,F,F12,B,Ambient,150,2.0
F12-B-07,F,F12,B,Ambient,150,2.0
F12-B-08,F,F12,B,Ambient,150,2.0
F12-B-09,F,F12,B,Ambient,150,2.0
F12-B-10,F,F12,B,Ambient,150,2.0
F12-B-11,F,F12,B,Ambient,150,2.0
F12-B-12,F,F12,B,Ambient,150,2.0
F12-B-13,F,F12,B,Ambient,150,2.0
F12-B-14,F,F12,B,Ambient,150,2.0
F12-B-15,F,F12,B,Ambient,150,2.0
F12-B-16,F,F12,B,Ambient,150,2.0
F12-B-17,F,F12,B,Ambient,150,2.0
F12-B-18,F,F12,B,Ambient,150,2.0
F12-B-19,F,F12,B,Ambient,150,2.0
F12-B-20,F,F12,B,Ambient,150,2.0
F12-C-01,F,F12,C,Ambient,150,2.0
F12-C-02,F,F12,C,Ambient,150,2.0
F12-C-03,F,F12,C,Ambient,150,2.0
F12-C-04,F,F12,C,Ambient,150,2.0
F12-C-05,F,F12,C,Ambient,150,2.0
F12-C-06,F,F12,C,Ambient,150,2.0
F12-C-07,F,F12,C,Ambient,150,2.0
F12-C-08,F,F12,C,Ambient,150,2.0
F12-C-09,F,F12,C,Ambient,150,2.0
F12-C-10,F,F12,C,Ambient,150,2.0
F12-C-11,F,F12,C,Ambient,150,2.0
F12-C-12,F,F12,C,Ambient,150,2.0
F12-C-13,F,F12,C,Ambient,150,2.0
F12-C-14,F,F12,C,Ambient,150,2.0
F12-C-15,F,F12,C,Ambient,150,2.0
F12-C-16,F,F12,C,Ambient,150,2.0
F12-C-17,F,F12,C,Ambient,150,2.0
F12-C-18,F,F12,C,Ambient,150,2.0
F12-C-19,F,F12,C,Ambient,150,2.0
F12-C-20,F,F12,C,Ambient,150,2.0
F12-D-01,F,F12,D,Ambient,150,2.0
F12-D-02,F,F12,D,Ambient,150,2.0
F12-D-03,F,F12,D,Ambient,150,2.0
F12-D-04,F,F12,D,Ambient,150,2.0
F12-D-05,F,F12,D,Ambient,150,2.0
F12-D-06,F,F12,D,Ambient,150,2.0
F12-D-07,F,F12,D,Ambient,150,2.0
F12-D-08,F,F12,D,Ambient,150,2.0
F12-D-09,F,F12,D,Ambient,150,2.0
F12-D-10,F,F12,D,Ambient,150,2.0
F12-D-11,F,F12,D,Ambient,150,2.0
F12-D-12,F,F12,D,Ambient,150,2.0
F12-D-13,F,F12,D,Ambient,150,2.0
F12-D-14,F,F12,D,Ambient,150,2.0
F12-D-15,F,F12,D,Ambient,150,2.0
F12-D-16,F,F12,D,Ambient,150,2.0
F12-D-17,F,F12,D,Ambient,150,2.0
F12-D-18,F,F12,D,Ambient,150,2.0
F12-D-19,F,F12,D,Ambient,150,2.0
F12-D-20,F,F12,D,Ambient,150,2.0
F12-E-01,F,F12,E,Ambient,25,2.0
F12-E-02,F,F12,E,Ambient,25,2.0
F12-E-03,F,F12,E,Ambient,25,2.0
F12-E-04,F,F12,E,Ambient,25,2.0
F12-E-05,F,F12,E,Ambient,25,2.0
F12-E-06,F,F12,E,Ambient,25,2.0
F12-E-07,F,F12,E,Ambient,25,2.0
F12-E-08,F,F12,E,Ambient,25,2.0
F12-E-09,F,F12,E,Ambient,25,2.0
F12-E-10,F,F12,E,Ambient,25,2.0
F12-E-11,F,F12,E,Ambient,25,2.0
F12-E-12,F,F12,E,Ambient,25,2.0
F12-E-13,F,F12,E,Ambient,25,2.0
F12-E-14,F,F12,E,Ambient,25,2.0
F12-E-15,F,F12,E,Ambient,25,2.0
F12-E-16,F,F12,E,Ambient,25,2.0
F12-E-17,F,F12,E,Ambient,25,2.0
F12-E-18,F,F12,E,Ambient,25,2.0
F12-E-19,F,F12,E,Ambient,25,2.0
F12-E-20,F,F12,E,Ambient,25,2.0
F12-F-01,F,F12,F,Ambient,25,2.0
F12-F-02,F,F12,F,Ambient,25,2.0
F12-F-03,F,F12,F,Ambient,25,2.0
F12-F-04,F,F12,F,Ambient,25,2.0
F12-F-05,F,F12,F,Ambient,25,2.0
F12-F-06,F,F12,F,Ambient,25,2.0
F12-F-07,F,F12,F,Ambient,25,2.0
F12-F-08,F,F12,F,Ambient,25,2.0
F12-F-09,F,F12,F,Ambient,25,2.0
F12-F-10,F,F12,F,Ambient,25,2.0
F12-F-11,F,F12,F,Ambient,25,2.0
F12-F-12,F,F12,F,Ambient,25,2.0
F12-F-13,F,F12,F,Ambient,25,2.0
F12-F-14,F,F12,F,Ambient,25,2.0
F12-F-15,F,F12,F,Ambient,25,2.0
F12-F-16,F,F12,F,Ambient,25,2.0
F12-F-17,F,F12,F,Ambient,25,2.0
F12-F-18,F,F12,F,Ambient,25,2.0
F12-F-19,F,F12,F,Ambient,25,2.0
F12-F-20,F,F12,F,Ambient,25,2.0
F13-A-01,F,F13,A,Ambient,150,2.0
F13-A-02,F,F13,A,Ambient,150,2.0
F13-A-03,F,F13,A,Ambient,150,2.0
F13-A-04,F,F13,A,Ambient,150,2.0
F13-A-05,F,F13,A,Ambient,150,2.0
F13-A-06,F,F13,A,Ambient,150,2.0
F13-A-07,F,F13,A,Ambient,150,2.0
F13-A-08,F,F13,A,Ambient,150,2.0
F13-A-09,F,F13,A,Ambient,150,2.0
F13-A-10,F,F13,A,Ambient,150,2.0
F13-A-11,F,F13,A,Ambient,150,2.0
F13-A-12,F,F13,A,Ambient,150,2.0
F13-A-13,F,F13,A,Ambient,150,2.0
F13-A-14,F,F13,A,Ambient,150,2.0
F13-A-15,F,F13,A,Ambient,150,2.0
F13-A-16,F,F13,A,Ambient,150,2.0
F13-A-17,F,F13,A,Ambient,150,2.0
F13-A-18,F,F13,A,Ambient,150,2.0
F13-A-19,F,F13,A,Ambient,150,2.0
F13-A-20,F,F13,A,Ambient,150,2.0
F13-B-01,F,F13,B,Ambient,150,2.0
F13-B-02,F,F13,B,Ambient,150,2.0
F13-B-03,F,F13,B,Ambient,150,2.0
F13-B-04,F,F13,B,Ambient,150,2.0
F13-B-05,F,F13,B,Ambient,150,2.0
F13-B-06,F,F13,B,Ambient,150,2.0
F13-B-07,F,F13,B,Ambient,150,2.0
F13-B-08,F,F13,B,Ambient,150,2.0
F13-B-09,F,F13,B,Ambient,150,2.0
F13-B-10,F,F13,B,Ambient,150,2.0
F13-B-11,F,F13,B,Ambient,150,2.0
F13-B-12,F,F13,B,Ambient,150,2.0
F13-B-13,F,F13,B,Ambient,150,2.0
F13-B-14,F,F13,B,Ambient,150,2.0
F13-B-15,F,F13,B,Ambient,150,2.0
F13-B-16,F,F13,B,Ambient,150,2.0
F13-B-17,F,F13,B,Ambient,150,2.0
F13-B-18,F,F13,B,Ambient,150,2.0
F13-B-19,F,F13,B,Ambient,150,2.0
F13-B-20,F,F13,B,Ambient,150,2.0
F13-C-01,F,F13,C,Ambient,150,2.0
F13-C-02,F,F13,C,Ambient,150,2.0
F13-C-03,F,F13,C,Ambient,150,2.0
F13-C-04,F,F13,C,Ambient,150,2.0
F13-C-05,F,F13,C,Ambient,150,2.0
F13-C-06,F,F13,C,Ambient,150,2.0
F13-C-07,F,F13,C,Ambient,150,2.0
F13-C-08,F,F13,C,Ambient,150,2.0
F13-C-09,F,F13,C,Ambient,150,2.0
F13-C-10,F,F13,C,Ambient,150,2.0
F13-C-11,F,F13,C,Ambient,150,2.0
F13-C-12,F,F13,C,Ambient,150,2.0
F13-C-13,F,F13,C,Ambient,150,2.0
F13-C-14,F,F13,C,Ambient,150,2.0
F13-C-15,F,F13,C,Ambient,150,2.0
F13-C-16,F,F13,C,Ambient,150,2.0
F13-C-17,F,F13,C,Ambient,150,2.0
F13-C-18,F,F13,C,Ambient,150,2.0
F13-C-19,F,F13,C,Ambient,150,2.0
F13-C-20,F,F13,C,Ambient,150,2.0
F13-D-01,F,F13,D,Ambient,150,2.0
F13-D-02,F,F13,D,Ambient,150,2.0
F13-D-03,F,F13,D,Ambient,150,2.0
F13-D-04,F,F13,D,Ambient,150,2.0
F13-D-05,F,F13,D,Ambient,150,2.0
F13-D-06,F,F13,D,Ambient,150,2.0
F13-D-07,F,F13,D,Ambient,150,2.0
F13-D-08,F,F13,D,Ambient,150,2.0
F13-D-09,F,F13,D,Ambient,150,2.0
F13-D-10,F,F13,D,Ambient,150,2.0
F13-D-11,F,F13,D,Ambient,150,2.0
F13-D-12,F,F13,D,Ambient,150,2.0
F13-D-13,F,F13,D,Ambient,150,2.0
F13-D-14,F,F13,D,Ambient,150,2.0
F13-D-15,F,F13,D,Ambient,150,2.0
F13-D-16,F,F13,D,Ambient,150,2.0
F13-D-17,F,F13,D,Ambient,150,2.0
F13-D-18,F,F13,D,Ambient,150,2.0
F13-D-19,F,F13,D,Ambient,150,2.0
F13-D-20,F,F13,D,Ambient,150,2.0
F13-E-01,F,F13,E,Ambient,25,2.0
F13-E-02,F,F13,E,Ambient,25,2.0
F13-E-03,F,F13,E,Ambient,25,2.0
F13-E-04,F,F13,E,Ambient,25,2.0
F13-E-05,F,F13,E,Ambient,25,2.0
F13-E-06,F,F13,E,Ambient,25,2.0
F13-E-07,F,F13,E,Ambient,25,2.0
F13-E-08,F,F13,E,Ambient,25,2.0
F13-E-09,F,F13,E,Ambient,25,2.0
F13-E-10,F,F13,E,Ambient,25,2.0
F13-E-11,F,F13,E,Ambient,25,2.0
F13-E-12,F,F13,E,Ambient,25,2.0
F13-E-13,F,F13,E,Ambient,25,2.0
F13-E-14,F,F13,E,Ambient,25,2.0
F13-E-15,F,F13,E,Ambient,25,2.0
F13-E-16,F,F13,E,Ambient,25,2.0
F13-E-17,F,F13,E,Ambient,25,2.0
F13-E-18,F,F13,E,Ambient,25,2.0
F13-E-19,F,F13,E,Ambient,25,2.0
F13-E-20,F,F13,E,Ambient,25,2.0
F13-F-01,F,F13,F,Ambient,25,2.0
F13-F-02,F,F13,F,Ambient,25,2.0
F13-F-03,F,F13,F,Ambient,25,2.0
F13-F-04,F,F13,F,Ambient,25,2.0
F13-F-05,F,F13,F,Ambient,25,2.0
F13-F-06,F,F13,F,Ambient,25,2.0
F13-F-07,F,F13,F,Ambient,25,2.0
F13-F-08,F,F13,F,Ambient,25,2.0
F13-F-09,F,F13,F,Ambient,25,2.0
F13-F-10,F,F13,F,Ambient,25,2.0
F13-F-11,F,F13,F,Ambient,25,2.0
F13-F-12,F,F13,F,Ambient,25,2.0
F13-F-13,F,F13,F,Ambient,25,2.0
F13-F-14,F,F13,F,Ambient,25,2.0
F13-F-15,F,F13,F,Ambient,25,2.0
F13-F-16,F,F13,F,Ambient,25,2.0
F13-F-17,F,F13,F,Ambient,25,2.0
F13-F-18,F,F13,F,Ambient,25,2.0
F13-F-19,F,F13,F,Ambient,25,2.0
F13-F-20,F,F13,F,Ambient,25,2.0
F14-A-01,F,F14,A,Ambient,150,2.0
F14-A-02,F,F14,A,Ambient,150,2.0
F14-A-03,F,F14,A,Ambient,150,2.0
F14-A-04,F,F14,A,Ambient,150,2.0
F14-A-05,F,F14,A,Ambient,150,2.0
F14-A-06,F,F14,A,Ambient,150,2.0
F14-A-07,F,F14,A,Ambient,150,2.0
F14-A-08,F,F14,A,Ambient,150,2.0
F14-A-09,F,F14,A,Ambient,150,2.0
F14-A-10,F,F14,A,Ambient,150,2.0
F14-A-11,F,F14,A,Ambient,150,2.0
F14-A-12,F,F14,A,Ambient,150,2.0
F14-A-13,F,F14,A,Ambient,150,2.0
F14-A-14,F,F14,A,Ambient,150,2.0
F14-A-15,F,F14,A,Ambient,150,2.0
F14-A-16,F,F14,A,Ambient,150,2.0
F14-A-17,F,F14,A,Ambient,150,2.0
F14-A-18,F,F14,A,Ambient,150,2.0
F14-A-19,F,F14,A,Ambient,150,2.0
F14-A-20,F,F14,A,Ambient,150,2.0
F14-B-01,F,F14,B,Ambient,150,2.0
F14-B-02,F,F14,B,Ambient,150,2.0
F14-B-03,F,F14,B,Ambient,150,2.0
F14-B-04,F,F14,B,Ambient,150,2.0
F14-B-05,F,F14,B,Ambient,150,2.0
F14-B-06,F,F14,B,Ambient,150,2.0
F14-B-07,F,F14,B,Ambient,150,2.0
F14-B-08,F,F14,B,Ambient,150,2.0
F14-B-09,F,F14,B,Ambient,150,2.0
F14-B-10,F,F14,B,Ambient,150,2.0
F14-B-11,F,F14,B,Ambient,150,2.0
F14-B-12,F,F14,B,Ambient,150,2.0
F14-B-13,F,F14,B,Ambient,150,2.0
F14-B-14,F,F14,B,Ambient,150,2.0
F14-B-15,F,F14,B,Ambient,150,2.0
F14-B-16,F,F14,B,Ambient,150,2.0
F14-B-17,F,F14,B,Ambient,150,2.0
F14-B-18,F,F14,B,Ambient,150,2.0
F14-B-19,F,F14,B,Ambient,150,2.0
F14-B-20,F,F14,B,Ambient,150,2.0
F14-C-01,F,F14,C,Ambient,150,2.0
F14-C-02,F,F14,C,Ambient,150,2.0
F14-C-03,F,F14,C,Ambient,150,2.0
F14-C-04,F,F14,C,Ambient,150,2.0
F14-C-05,F,F14,C,Ambient,150,2.0
F14-C-06,F,F14,C,Ambient,150,2.0
F14-C-07,F,F14,C,Ambient,150,2.0
F14-C-08,F,F14,C,Ambient,150,2.0
F14-C-09,F,F14,C,Ambient,150,2.0
F14-C-10,F,F14,C,Ambient,150,2.0
F14-C-11,F,F14,C,Ambient,150,2.0
F14-C-12,F,F14,C,Ambient,150,2.0
F14-C-13,F,F14,C,Ambient,150,2.0
F14-C-14,F,F14,C,Ambient,150,2.0
F14-C-15,F,F14,C,Ambient,150,2.0
F14-C-16,F,F14,C,Ambient,150,2.0
F14-C-17,F,F14,C,Ambient,150,2.0
F14-C-18,F,F14,C,Ambient,150,2.0
F14-C-19,F,F14,C,Ambient,150,2.0
F14-C-20,F,F14,C,Ambient,150,2.0
F14-D-01,F,F14,D,Ambient,150,2.0
F14-D-02,F,F14,D,Ambient,150,2.0
F14-D-03,F,F14,D,Ambient,150,2.0
F14-D-04,F,F14,D,Ambient,150,2.0
F14-D-05,F,F14,D,Ambient,150,2.0
F14-D-06,F,F14,D,Ambient,150,2.0
F14-D-07,F,F14,D,Ambient,150,2.0
F14-D-08,F,F14,D,Ambient,150,2.0
F14-D-09,F,F14,D,Ambient,150,2.0
F14-D-10,F,F14,D,Ambient,150,2.0
F14-D-11,F,F14,D,Ambient,150,2.0
F14-D-12,F,F14,D,Ambient,150,2.0
F14-D-13,F,F14,D,Ambient,150,2.0
F14-D-14,F,F14,D,Ambient,150,2.0
F14-D-15,F,F14,D,Ambient,150,2.0
F14-D-16,F,F14,D,Ambient,150,2.0
F14-D-17,F,F14,D,Ambient,150,2.0
F14-D-18,F,F14,D,Ambient,150,2.0
F14-D-19,F,F14,D,Ambient,150,2.0
F14-D-20,F,F14,D,Ambient,150,2.0
F14-E-01,F,F14,E,Ambient,25,2.0
F14-E-02,F,F14,E,Ambient,25,2.0
F14-E-03,F,F14,E,Ambient,25,2.0
F14-E-04,F,F14,E,Ambient,25,2.0
F14-E-05,F,F14,E,Ambient,25,2.0
F14-E-06,F,F14,E,Ambient,25,2.0
F14-E-07,F,F14,E,Ambient,25,2.0
F14-E-08,F,F14,E,Ambient,25,2.0
F14-E-09,F,F14,E,Ambient,25,2.0
F14-E-10,F,F14,E,Ambient,25,2.0
F14-E-11,F,F14,E,Ambient,25,2.0
F14-E-12,F,F14,E,Ambient,25,2.0
F14-E-13,F,F14,E,Ambient,25,2.0
F14-E-14,F,F14,E,Ambient,25,2.0
F14-E-15,F,F14,E,Ambient,25,2.0
F14-E-16,F,F14,E,Ambient,25,2.0
F14-E-17,F,F14,E,Ambient,25,2.0
F14-E-18,F,F14,E,Ambient,25,2.0
F14-E-19,F,F14,E,Ambient,25,2.0
F14-E-20,F,F14,E,Ambient,25,2.0
F14-F-01,F,F14,F,Ambient,25,2.0
F14-F-02,F,F14,F,Ambient,25,2.0
F14-F-03,F,F14,F,Ambient,25,2.0
F14-F-04,F,F14,F,Ambient,25,2.0
F14-F-05,F,F14,F,Ambient,25,2.0
F14-F-06,F,F14,F,Ambient,25,2.0
F14-F-07,F,F14,F,Ambient,25,2.0
F14-F-08,F,F14,F,Ambient,25,2.0
F14-F-09,F,F14,F,Ambient,25,2.0
F14-F-10,F,F14,F,Ambient,25,2.0
F14-F-11,F,F14,F,Ambient,25,2.0
F14-F-12,F,F14,F,Ambient,25,2.0
F14-F-13,F,F14,F,Ambient,25,2.0
F14-F-14,F,F14,F,Ambient,25,2.0
F14-F-15,F,F14,F,Ambient,25,2.0
F14-F-16,F,F14,F,Ambient,25,2.0
F14-F-17,F,F14,F,Ambient,25,2.0
F14-F-18,F,F14,F,Ambient,25,2.0
F14-F-19,F,F14,F,Ambient,25,2.0
F14-F-20,F,F14,F,Ambient,25,2.0
F15-A-01,F,F15,A,Ambient,150,2.0
F15-A-02,F,F15,A,Ambient,150,2.0
F15-A-03,F,F15,A,Ambient,150,2.0
F15-A-04,F,F15,A,Ambient,150,2.0
F15-A-05,F,F15,A,Ambient,150,2.0
F15-A-06,F,F15,A,Ambient,150,2.0
F15-A-07,F,F15,A,Ambient,150,2.0
F15-A-08,F,F15,A,Ambient,150,2.0
F15-A-09,F,F15,A,Ambient,150,2.0
F15-A-10,F,F15,A,Ambient,150,2.0
F15-A-11,F,F15,A,Ambient,150,2.0
F15-A-12,F,F15,A,Ambient,150,2.0
F15-A-13,F,F15,A,Ambient,150,2.0
F15-A-14,F,F15,A,Ambient,150,2.0
F15-A-15,F,F15,A,Ambient,150,2.0
F15-A-16,F,F15,A,Ambient,150,2.0
F15-A-17,F,F15,A,Ambient,150,2.0
F15-A-18,F,F15,A,Ambient,150,2.0
F15-A-19,F,F15,A,Ambient,150,2.0
F15-A-20,F,F15,A,Ambient,150,2.0
F15-B-01,F,F15,B,Ambient,150,2.0
F15-B-02,F,F15,B,Ambient,150,2.0
F15-B-03,F,F15,B,Ambient,150,2.0
F15-B-04,F,F15,B,Ambient,150,2.0
F15-B-05,F,F15,B,Ambient,150,2.0
F15-B-06,F,F15,B,Ambient,150,2.0
F15-B-07,F,F15,B,Ambient,150,2.0
F15-B-08,F,F15,B,Ambient,150,2.0
F15-B-09,F,F15,B,Ambient,150,2.0
F15-B-10,F,F15,B,Ambient,150,2.0
F15-B-11,F,F15,B,Ambient,150,2.0
F15-B-12,F,F15,B,Ambient,150,2.0
F15-B-13,F,F15,B,Ambient,150,2.0
F15-B-14,F,F15,B,Ambient,150,2.0
F15-B-15,F,F15,B,Ambient,150,2.0
F15-B-16,F,F15,B,Ambient,150,2.0
F15-B-17,F,F15,B,Ambient,150,2.0
F15-B-18,F,F15,B,Ambient,150,2.0
F15-B-19,F,F15,B,Ambient,150,2.0
F15-B-20,F,F15,B,Ambient,150,2.0
F15-C-01,F,F15,C,Ambient,150,2.0
F15-C-02,F,F15,C,Ambient,150,2.0
F15-C-03,F,F15,C,Ambient,150,2.0
F15-C-04,F,F15,C,Ambient,150,2.0
F15-C-05,F,F15,C,Ambient,150,2.0
F15-C-06,F,F15,C,Ambient,150,2.0
F15-C-07,F,F15,C,Ambient,150,2.0
F15-C-08,F,F15,C,Ambient,150,2.0
F15-C-09,F,F15,C,Ambient,150,2.0
F15-C-10,F,F15,C,Ambient,150,2.0
F15-C-11,F,F15,C,Ambient,150,2.0
F15-C-12,F,F15,C,Ambient,150,2.0
F15-C-13,F,F15,C,Ambient,150,2.0
F15-C-14,F,F15,C,Ambient,150,2.0
F15-C-15,F,F15,C,Ambient,150,2.0
F15-C-16,F,F15,C,Ambient,150,2.0
F15-C-17,F,F15,C,Ambient,150,2.0
F15-C-18,F,F15,C,Ambient,150,2.0
F15-C-19,F,F15,C,Ambient,150,2.0
F15-C-20,F,F15,C,Ambient,150,2.0
F15-D-01,F,F15,D,Ambient,150,2.0
F15-D-02,F,F15,D,Ambient,150,2.0
F15-D-03,F,F15,D,Ambient,150,2.0
F15-D-04,F,F15,D,Ambient,150,2.0
F15-D-05,F,F15,D,Ambient,150,2.0
F15-D-06,F,F15,D,Ambient,150,2.0
F15-D-07,F,F15,D,Ambient,150,2.0
F15-D-08,F,F15,D,Ambient,150,2.0
F15-D-09,F,F15,D,Ambient,150,2.0
F15-D-10,F,F15,D,Ambient,150,2.0
F15-D-11,F,F15,D,Ambient,150,2.0
F15-D-12,F,F15,D,Ambient,150,2.0
F15-D-13,F,F15,D,Ambient,150,2.0
F15-D-14,F,F15,D,Ambient,150,2.0
F15-D-15,F,F15,D,Ambient,150,2.0
F15-D-16,F,F15,D,Ambient,150,2.0
F15-D-17,F,F15,D,Ambient,150,2.0
F15-D-18,F,F15,D,Ambient,150,2.0
F15-D-19,F,F15,D,Ambient,150,2.0
F15-D-20,F,F15,D,Ambient,150,2.0
F15-E-01,F,F15,E,Ambient,25,2.0
F15-E-02,F,F15,E,Ambient,25,2.0
F15-E-03,F,F15,E,Ambient,25,2.0
F15-E-04,F,F15,E,Ambient,25,2.0
F15-E-05,F,F15,E,Ambient,25,2.0
F15-E-06,F,F15,E,Ambient,25,2.0
F15-E-07,F,F15,E,Ambient,25,2.0
F15-E-08,F,F15,E,Ambient,25,2.0
F15-E-09,F,F15,E,Ambient,25,2.0
F15-E-10,F,F15,E,Ambient,25,2.0
F15-E-11,F,F15,E,Ambient,25,2.0
F15-E-12,F,F15,E,Ambient,25,2.0
F15-E-13,F,F15,E,Ambient,25,2.0
F15-E-14,F,F15,E,Ambient,25,2.0
F15-E-15,F,F15,E,Ambient,25,2.0
F15-E-16,F,F15,E,Ambient,25,2.0
F15-E-17,F,F15,E,Ambient,25,2.0
F15-E-18,F,F15,E,Ambient,25,2.0
F15-E-19,F,F15,E,Ambient,25,2.0
F15-E-20,F,F15,E,Ambient,25,2.0
F15-F-01,F,F15,F,Ambient,25,2.0
F15-F-02,F,F15,F,Ambient,25,2.0
F15-F-03,F,F15,F,Ambient,25,2.0
F15-F-04,F,F15,F,Ambient,25,2.0
F15-F-05,F,F15,F,Ambient,25,2.0
F15-F-06,F,F15,F,Ambient,25,2.0
F15-F-07,F,F15,F,Ambient,25,2.0
F15-F-08,F,F15,F,Ambient,25,2.0
F15-F-09,F,F15,F,Ambient,25,2.0
F15-F-10,F,F15,F,Ambient,25,2.0
F15-F-11,F,F15,F,Ambient,25,2.0
F15-F-12,F,F15,F,Ambient,25,2.0
F15-F-13,F,F15,F,Ambient,25,2.0
F15-F-14,F,F15,F,Ambient,25,2.0
F15-F-15,F,F15,F,Ambient,25,2.0
F15-F-16,F,F15,F,Ambient,25,2.0
F15-F-17,F,F15,F,Ambient,25,2.0
F15-F-18,F,F15,F,Ambient,25,2.0
F15-F-19,F,F15,F,Ambient,25,2.0
F15-F-20,F,F15,F,Ambient,25,2.0
F16-A-01,F,F16,A,Ambient,150,2.0
F16-A-02,F,F16,A,Ambient,150,2.0
F16-A-03,F,F16,A,Ambient,150,2.0
F16-A-04,F,F16,A,Ambient,150,2.0
F16-A-05,F,F16,A,Ambient,150,2.0
F16-A-06,F,F16,A,Ambient,150,2.0
F16-A-07,F,F16,A,Ambient,150,2.0
F16-A-08,F,F16,A,Ambient,150,2.0
F16-A-09,F,F16,A,Ambient,150,2.0
F16-A-10,F,F16,A,Ambient,150,2.0
F16-A-11,F,F16,A,Ambient,150,2.0
F16-A-12,F,F16,A,Ambient,150,2.0
F16-A-13,F,F16,A,Ambient,150,2.0
F16-A-14,F,F16,A,Ambient,150,2.0
F16-A-15,F,F16,A,Ambient,150,2.0
F16-A-16,F,F16,A,Ambient,150,2.0
F16-A-17,F,F16,A,Ambient,150,2.0
F16-A-18,F,F16,A,Ambient,150,2.0
F16-A-19,F,F16,A,Ambient,150,2.0
F16-A-20,F,F16,A,Ambient,150,2.0
F16-B-01,F,F16,B,Ambient,150,2.0
F16-B-02,F,F16,B,Ambient,150,2.0
F16-B-03,F,F16,B,Ambient,150,2.0
F16-B-04,F,F16,B,Ambient,150,2.0
F16-B-05,F,F16,B,Ambient,150,2.0
F16-B-06,F,F16,B,Ambient,150,2.0
F16-B-07,F,F16,B,Ambient,150,2.0
F16-B-08,F,F16,B,Ambient,150,2.0
F16-B-09,F,F16,B,Ambient,150,2.0
F16-B-10,F,F16,B,Ambient,150,2.0
F16-B-11,F,F16,B,Ambient,150,2.0
F16-B-12,F,F16,B,Ambient,150,2.0
F16-B-13,F,F16,B,Ambient,150,2.0
F16-B-14,F,F16,B,Ambient,150,2.0
F16-B-15,F,F16,B,Ambient,150,2.0
F16-B-16,F,F16,B,Ambient,150,2.0
F16-B-17,F,F16,B,Ambient,150,2.0
F16-B-18,F,F16,B,Ambient,150,2.0
F16-B-19,F,F16,B,Ambient,150,2.0
